npi,nppes_provider_last_org_name,nppes_provider_first_name,nppes_provider_city,nppes_provider_state,specialty_description,description_flag,drug_name,generic_name,bene_count,total_claim_count,total_30_day_fill_count,total_day_supply,total_drug_cost,bene_count_ge65,bene_count_ge65_suppress_flag,total_claim_count_ge65,ge65_suppress_flag,total_30_day_fill_count_ge65,total_day_supply_ge65,total_drug_cost_ge65,years_of_exp
-1642750811,GAMBEE,MATTHEW,VANCOUVER,WA,Physical Medicine and Rehabilitation,S,CELECOXIB,CELECOXIB,"",14,20.0,600,1307.19,"",*,14,"",20.0,600,1307.19,= 38.0
-1450762727,ISRAEL,ROBERT,MOBILE,AL,Internal Medicine,S,NADOLOL,NADOLOL,"",15,21.0,630,668.76,"",*,15,"",21.0,630,668.76,= 49.0
-1733642356,D'AURIA,CHARLES,HERMITAGE,PA,Family Practice,S,IBANDRONATE SODIUM,IBANDRONATE SODIUM,"",41,63.0,1862,2139.35,"",*,29,"",51.0,1526,1555.67,= 44.0
2096778024,GREEN,DAVID,RICHARDSON,TX,Pediatric Medicine,S,LYRICA,PREGABALIN,"",11,11.0,330,3872.11,0,"",0,"",0.0,0,0.0,= 42.0
-1400167852,HEROLD,RICHARD,SOUTH OGDEN,UT,Internal Medicine,S,HUMULIN N,INSULIN NPH HUMAN ISOPHANE,"",17,26.0,769,4007.91,"",*,17,"",26.0,769,4007.91,= 37.0
-1440364050,CONDOLUCI,MARK,VOORHEES,NJ,Infectious Disease,S,CARVEDILOL,CARVEDILOL,"",11,11.0,330,45.76,0,"",0,"",0.0,0,0.0,= 42.0
-1834474482,AMIDON,JEFFREY,ROME,NY,Internal Medicine,S,LACTULOSE,LACTULOSE,69,573,573.0,5263,8876.75,49,"",324,"",324.0,3099,5070.49,= 42.0
-1844556206,PFEIFFER,MITCHELL,MONACA,PA,Family Practice,S,HYDRALAZINE HCL,HYDRALAZINE HCL,"",20,32.0,960,330.96,"",#,"",#,"","","",= 49.0
-2076745353,MOON,SHELDON,CEDAR RAPIDS,IA,Family Practice,S,TERAZOSIN HCL,TERAZOSIN HCL,"",13,39.0,1170,127.06,"",*,13,"",39.0,1170,127.06,= 34.0
-1783014878,SMITH,TERRY,NEW HARTFORD,NY,Nurse Practitioner,S,RAMIPRIL,RAMIPRIL,"",15,35.0,1050,116.59,"",#,"",#,"","","",= 37.0
-1733612458,DAO,TRUNG,RICHARDSON,TX,Internal Medicine,S,SIMVASTATIN,SIMVASTATIN,29,96,220.0,6600,700.4,"",#,"",#,"","","",= 32.0
-1309290308,LEVINE,MICHAEL,NEW MILFORD,CT,Cardiovascular Disease (Cardiology),S,RANEXA,RANOLAZINE,"",15,15.0,450,7295.32,"",*,15,"",15.0,450,7295.32,= 34.0
-1935386076,BUELL,TAMARA,LAJOYA,TX,Family Practice,S,DONEPEZIL HCL,DONEPEZIL HCL,27,93,139.0,4124,1692.85,"",#,82,"",122.0,3660,1624.29,= 49.0
-1299000124,ANI,IFEANYICHUKWU,NEWPORT NEWS,VA,Urology,S,RAPAFLO,SILODOSIN,"",28,30.0,703,4904.29,"",*,28,"",30.0,703,4904.29,= 32.0
-1854826945,GENNAOUI,HABIB,MADISON HEIGHTS,MI,Internal Medicine,S,FINASTERIDE,FINASTERIDE,"",13,37.0,1110,279.76,"",*,13,"",37.0,1110,279.76,= 42.0
-1571681509,CHUKWU,IKEDIEZE,EL PASO,TX,Internal Medicine,S,RIVASTIGMINE,RIVASTIGMINE,"",11,21.0,614,6101.8,"",*,11,"",21.0,614,6101.8,= 39.0
-1682039729,RICHMAN,BRUCE,SELLERSVILLE,PA,Family Practice,S,LORAZEPAM,LORAZEPAM,19,110,110.0,2980,825.81,"",#,71,"",71.0,1810,463.37,= 31.0
-1864901879,OLADIMEJI,OJO,CHARLESTON,SC,Internal Medicine,S,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,"",43,47.0,1388,905.52,"",*,13,"",15.0,450,458.94,= 49.0
-1531327040,SERVIN ABAD,LUIS,LEXINGTON,KY,Gastroenterology,S,PROMETHAZINE HCL,PROMETHAZINE HCL,11,27,31.0,904,323.74,"",*,"",*,"","","",= 43.0
-1551678772,DREISS-CARROLL,SUSAN,EMERSON,NJ,Physician Assistant,S,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,13,38,105.0,3150,535.54,13,"",38,"",105.0,3150,535.54,= 31.0
2096721658,GRUBB,WILLIAM,BRUNSWICK,GA,Nephrology,S,WELCHOL,COLESEVELAM HCL,24,119,146.3,4390,53664.85,"",#,"",#,"","","",= 52.0
-1693023349,SMITH,JENNIFER,BLUE EARTH,MN,Family Practice,S,CLOTRIMAZOLE,CLOTRIMAZOLE,"",11,11.0,118,75.62,0,"",0,"",0.0,0,0.0,= 38.0
2026338466,MARSH,JILL,WACO,TX,Family Practice,S,NOVOLIN 70-30,INSULIN NPH HUM/REG INSULIN HM,"",12,15.9,399,5731.08,"",#,"",#,"","","",= 52.0
-1440575280,MCMORROW,BRIAN,CHESTERFIELD,MO,Gastroenterology,S,BUDESONIDE EC,BUDESONIDE,"",12,12.4,354,5606.02,"",*,12,"",12.4,354,5606.02,= 35.0
-1592874684,MANN,CHRISTOPHER,JACKSONVILLE,FL,Emergency Medicine,S,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,105,109,109.0,573,755.4,39,"",40,"",40.0,215,316.64,= 52.0
-1521386852,GABRIEL,DANIEL,MC MURRAY,PA,Internal Medicine,S,TRAMADOL HCL,TRAMADOL HCL,"",41,53.0,1260,626.18,"",*,41,"",53.0,1260,626.18,= 36.0
-1814465561,BENNETT,BRIAN,AUBURN,NY,Internal Medicine,S,LOSARTAN-HYDROCHLOROTHIAZIDE,LOSARTAN/HYDROCHLOROTHIAZIDE,20,94,138.0,4140,1190.46,20,"",94,"",138.0,4140,1190.46,= 44.0
-2127363710,BERTILRUD,DESIREE,THIEF RIVER FALLS,MN,Nurse Practitioner,S,FAMOTIDINE,FAMOTIDINE,"",17,49.0,1470,126.98,"",#,"",#,"","","",= 52.0
-1753720027,LIU,EVA,SOUTH SAN FRANCISCO,CA,Internal Medicine,S,INSULIN SYRINGE,"SYRINGE-NEEDLE,INSULIN,0.5 ML","",20,65.0,1950,346.01,"",*,20,"",65.0,1950,346.01,= 36.0
2137129863,KAHN,JEFFREY,BATON ROUGE,LA,Internal Medicine,S,HYDROXYZINE HCL,HYDROXYZINE HCL,"",12,12.0,240,105.6,0,"",0,"",0.0,0,0.0,= 51.0
-1854831080,COLE-ANTHONY,CARY,GRAND RAPIDS,MN,Family Practice,S,METOPROLOL SUCCINATE,METOPROLOL SUCCINATE,37,174,372.0,10427,6605.2,"",#,149,"",339.0,9669,5594.84,= 51.0
-1783902238,DAVENPORT,CRAIG,PITTSFIELD,IL,Family Practice,S,GABAPENTIN,GABAPENTIN,"",14,16.0,460,172.11,"",*,"",*,"","","",= 40.0
-1693183232,MANKOWITZ,KEITH,CHESTERFIELD,MO,Cardiovascular Disease (Cardiology),S,PRAVASTATIN SODIUM,PRAVASTATIN SODIUM,47,165,361.0,10810,3687.32,"",#,143,"",305.0,9150,3033.62,= 47.0
2117967529,KRUSE,JILL,TYNDALL,SD,Family Practice,S,NAMENDA XR,MEMANTINE HCL,"",47,47.0,668,8494.88,"",*,47,"",47.0,668,8494.88,= 39.0
-1996158134,TUCKER,KEVIN,MILWAUKEE,WI,Nephrology,S,OMEPRAZOLE,OMEPRAZOLE,"",34,46.0,1380,155.15,"",*,"",*,"","","",= 55.0
-1693813228,SCHERICH,KALEIGH,DANIEL ISLAND,SC,Physician Assistant,S,CIPROFLOXACIN HCL,CIPROFLOXACIN HCL,11,12,12.0,83,83.91,"",#,"",#,"","","",= 33.0
2137274882,HODGES,KRISTA,CINCINNATI,OH,Nurse Practitioner,S,GLIPIZIDE,GLIPIZIDE,"",17,28.0,840,48.64,"",#,"",#,"","","",= 31.0
-1561824929,HOLLAND,SONYA,STAFFORD,VA,Family Practice,S,ALLOPURINOL,ALLOPURINOL,"",22,28.0,840,187.2,"",*,22,"",28.0,840,187.2,= 37.0
-1521384484,ROBERTSON,STEVEN,STREETSBORO,OH,Internal Medicine,S,PIOGLITAZONE HCL,PIOGLITAZONE HCL,"",38,38.0,1072,554.98,"",*,38,"",38.0,1072,554.98,= 43.0
-2066860164,GU,DAVID,ALHAMBRA,CA,Internal Medicine,S,CLOPIDOGREL,CLOPIDOGREL BISULFATE,94,716,763.6,22584,5234.73,"",#,698,"",745.6,22066,5044.19,= 39.0
-1379898402,BANNOUT,FIRAS,HINESVILLE,GA,Internal Medicine,S,TRAMADOL HCL,TRAMADOL HCL,79,250,251.0,5391,2051.94,47,"",146,"",147.0,3205,1531.12,= 42.0
-1541580632,FELTES,JAMES,VIROQUA,WI,Family Practice,S,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,25,161,293.0,7476,1006.11,"",#,134,"",266.0,7111,836.94,= 46.0
-1985153482,GISH,JOEL,FARMINGTON,PA,Physician Assistant,S,GLIPIZIDE XL,GLIPIZIDE,"",11,11.0,330,92.29,"",*,11,"",11.0,330,92.29,= 49.0
-1450726163,BOWMAN,CORINE,BOSSIER CITY,LA,Family Practice,S,BD ULTRA-FINE PEN NEEDLE,"PEN NEEDLE, DIABETIC",14,43,81.3,2440,1655.44,"",*,19,"",40.0,1200,842.4,= 34.0
2006818528,HUSCHART,JOSEPH,CINCINNATI,OH,Internal Medicine,S,NAPROXEN,NAPROXEN,"",34,43.0,1275,320.35,"",*,21,"",30.0,900,217.27,= 52.0
2036293148,MAN-SON-HING,HELEN,NOVATO,CA,Internal Medicine,S,NORTRIPTYLINE HCL,NORTRIPTYLINE HCL,"",20,60.3,1801,427.62,"",*,20,"",60.3,1801,427.62,= 47.0
-1864803826,SELPH,DONALD,EASTMAN,GA,Internal Medicine,S,ONGLYZA,SAXAGLIPTIN HCL,"",13,13.0,390,4724.75,"",*,13,"",13.0,390,4724.75,= 40.0
-1440482863,BLACK,LISA,HOUMA,LA,Family Practice,S,LOSARTAN-HYDROCHLOROTHIAZIDE,LOSARTAN/HYDROCHLOROTHIAZIDE,"",45,63.0,1890,324.16,"",#,"",#,"","","",= 39.0
2107928656,DUNAGIN,JAMES,MCALESTER,OK,Ophthalmology,S,TIMOLOL MALEATE,TIMOLOL MALEATE,21,45,60.7,1743,1127.62,"",#,"",#,"","","",= 48.0
-1743754051,FULBRIGHT,THOMAS,SHAWNEE MISSION,KS,Family Practice,S,CLONAZEPAM,CLONAZEPAM,"",24,32.7,945,392.37,"",#,"",#,"","","",= 47.0
-1703111226,COE,LORI,RURAL HALL,NC,Family Practice,S,GLIMEPIRIDE,GLIMEPIRIDE,37,155,311.0,9318,2626.56,"",#,132,"",278.0,8328,2371.86,= 36.0
-1339469930,BURTON,BRUCE,MALVERN,AR,Internal Medicine,S,KLOR-CON 10,POTASSIUM CHLORIDE,"",16,24.0,720,484.43,"",*,16,"",24.0,720,484.43,= 43.0
-1743734267,GOLDTHWAITE,NOEL,DALY CITY,CA,Orthopedic Surgery,S,MORPHINE SULFATE ER,MORPHINE SULFATE,"",49,49.0,1470,9839.99,"",*,34,"",34.0,1020,6240.65,= 40.0
-2127248331,SRINAGESH,VISHWANATH,OCALA,FL,Ophthalmology,S,ALPHAGAN P,BRIMONIDINE TARTRATE,"",23,27.5,704,3778.19,"",#,"",#,"","","",= 52.0
-1945580980,SIAGE,YOUSSEF,CHARLOTTE,NC,Internal Medicine,S,LISINOPRIL,LISINOPRIL,84,268,590.0,17700,2281.58,"",#,255,"",563.0,16890,2104.71,= 50.0
2086687944,STROUD,HILARY,CRANBERRY TOWNSHIP,PA,General Practice,S,ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,"",14,14.0,179,241.39,"",*,14,"",14.0,179,241.39,= 46.0
-2066958412,PATEL,CHIRAG,EAST POINT,GA,Internal Medicine,S,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,"",32,43.0,1290,168.34,"",*,32,"",43.0,1290,168.34,= 32.0
-1925560714,LICHTIN,ALAN,CLEVELAND,OH,Hematology-Oncology,S,ANAGRELIDE HCL,ANAGRELIDE HCL,"",41,69.1,2049,9260.97,"",#,"",#,"","","",= 47.0
-1420459421,WILHELM,JENNIFER,ARDEN,NC,Internal Medicine,S,MELOXICAM,MELOXICAM,32,122,232.0,6945,856.19,"",#,"",#,"","","",= 43.0
2036149316,KUCHER,LEV,BROOKLYN,NY,Psychiatry,S,ALPRAZOLAM,ALPRAZOLAM,"",23,23.0,665,80.58,"",*,23,"",23.0,665,80.58,= 41.0
-1975026194,HOWARD,RONALD,NAPLES,FL,Neurology,S,SUBOXONE,BUPRENORPHINE HCL/NALOXONE HCL,"",69,69.0,1683,37310.69,0,"",0,"",0.0,0,0.0,= 46.0
2076514843,RADTKE,NORMAN,LOUISVILLE,KY,Ophthalmology,S,ACETAZOLAMIDE,ACETAZOLAMIDE,17,78,86.0,2550,5714.41,"",#,"",#,"","","",= 43.0
2036181775,BOWEN,KIM,BUFFALO,NY,Nurse Practitioner,S,FLUTICASONE PROPIONATE,FLUTICASONE PROPIONATE,25,55,69.0,2066,688.5,25,"",55,"",69.0,2066,688.5,= 30.0
2076550506,COHAN,HAL,TELFORD,PA,Family Practice,S,PREDNISONE,PREDNISONE,12,16,18.0,190,110.5,"",#,"",#,"","","",= 49.0
-2137394109,MUNERA,VERONICA,HALLANDALE BEACH,FL,Internal Medicine,S,FINASTERIDE,FINASTERIDE,"",11,19.0,570,179.09,"",*,11,"",19.0,570,179.09,= 51.0
-1763759560,SOKOL,ALEXANDER,STATEN ISLAND,NY,Urology,S,IBUPROFEN,IBUPROFEN,"",11,11.0,290,65.55,"",*,"",*,"","","",= 44.0
-1713412192,POLK,SHERYL,MONTICELLO,KY,Nurse Practitioner,S,FAMOTIDINE,FAMOTIDINE,"",15,19.0,570,150.21,"",*,"",*,"","","",= 33.0
-1652836140,YELLENIK,ROBERT,MC KEES ROCKS,PA,Family Practice,S,METFORMIN HCL,METFORMIN HCL,48,255,463.2,13847,1681.82,"",#,223,"",415.3,12411,1480.34,= 37.0
-1309349246,LAPATKA,DAVID,SANTA BARBARA,CA,Otolaryngology,S,CIPROFLOXACIN HCL,CIPROFLOXACIN HCL,13,13,13.0,155,114.95,"",#,"",#,"","","",= 49.0
2036145166,ROJAS,ELI,SAN JUAN,PR,Psychiatry,S,FLUPHENAZINE HCL,FLUPHENAZINE HCL,"",23,23.0,680,559.97,0,"",0,"",0.0,0,0.0,= 51.0
-2076030608,BILYEU,THOMAS,MOWEAQUA,IL,Family Practice,S,CRESTOR,ROSUVASTATIN CALCIUM,"",36,42.0,1260,6933.64,"",#,"",#,"","","",= 49.0
2117930751,LOPEZ ASENCIO,CARLOS,YAUCO,PR,Family Practice,S,IRBESARTAN-HYDROCHLOROTHIAZIDE,IRBESARTAN/HYDROCHLOROTHIAZIDE,"",48,52.0,1560,680.81,"",#,"",#,"","","",= 50.0
-1854477507,KULL,RICHARD,WALLINGFORD,CT,Psychiatry,S,CHLORPROMAZINE HCL,CHLORPROMAZINE HCL,"",24,24.0,720,10953.04,"",*,24,"",24.0,720,10953.04,= 32.0
-1895791412,AJCA,MARTHA,FONTANA,CA,Physician Assistant,S,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,"",19,39.0,1170,129.37,"",#,"",#,"","","",= 40.0
-1682105471,LEVINE,DAVID,NEW YORK,NY,Neurology,S,PROPRANOLOL HCL,PROPRANOLOL HCL,"",36,44.0,1262,655.66,"",*,36,"",44.0,1262,655.66,= 32.0
-1480934362,BELLET,DAVID,LAFAYETTE HILL,PA,Dentist,T,AMOXICILLIN,AMOXICILLIN,"",11,11.0,43,29.89,"",*,11,"",11.0,43,29.89,= 40.0
-1834474013,LOY,JUAN,MARGATE,FL,Internal Medicine,S,ROPINIROLE HCL,ROPINIROLE HCL,"",25,42.0,1260,761.19,"",*,25,"",42.0,1260,761.19,= 34.0
-1985104237,NEWBURN,ROBIN,COLUMBUS,OH,Family Practice,S,CHANTIX,VARENICLINE TARTRATE,"",12,12.0,356,3941.42,0,"",0,"",0.0,0,0.0,= 36.0
-1804285787,HUFF,GAREY,WINDER,GA,Family Practice,S,GLYBURIDE,GLYBURIDE,"",29,79.0,2370,733.55,"",#,"",#,"","","",= 49.0
-1996176728,RAMAKRISHNA,CHALAKUDY,LIVONIA,MI,Psychiatry,S,TRIFLUOPERAZINE HCL,TRIFLUOPERAZINE HCL,"",14,32.0,960,1895.33,"",*,"",*,"","","",= 54.0
-1450383128,HAMEED,SEEMA,ROCHESTER,NY,Internal Medicine,S,NIFEDICAL XL,NIFEDIPINE,"",22,30.0,900,374.51,"",#,"",#,"","","",= 43.0
-1622541991,MITTAR,ASHA,BALTIMORE,MD,Family Practice,S,PANTOPRAZOLE SODIUM,PANTOPRAZOLE SODIUM,"",11,29.0,870,258.76,"",*,11,"",29.0,870,258.76,= 41.0
-2036645594,LISY,TODD,AKRON,OH,Internal Medicine,S,SPIRIVA,TIOTROPIUM BROMIDE,"",17,17.0,510,5908.73,"",*,17,"",17.0,510,5908.73,= 54.0
-2036566849,DALVI,SUMEDHA,FAYETTEVILLE,NC,Internal Medicine,S,RISEDRONATE SODIUM,RISEDRONATE SODIUM,"",12,17.8,528,2311.38,"",*,"",*,"","","",= 51.0
-1662697570,FOX,JUSTIN,HAMILTON,NJ,Interventional Cardiology,S,BENICAR,OLMESARTAN MEDOXOMIL,"",13,21.0,630,3596.99,"",*,13,"",21.0,630,3596.99,= 38.0
-1834518464,GATAPIA,RAMILO,KANSAS CITY,MO,Internal Medicine,S,ACETYLCYSTEINE,ACETYLCYSTEINE,"",42,42.0,273,2039.98,"",*,42,"",42.0,273,2039.98,= 48.0
-1935645364,BAILEY,CHRISTIAN,LUTZ,FL,Gastroenterology,S,DICYCLOMINE HCL,DICYCLOMINE HCL,"",18,22.0,576,179.41,"",*,"",*,"","","",= 37.0
-1672048014,BOWEN,LENNON,OCEAN SPRINGS,MS,Neurology,S,LISINOPRIL-HYDROCHLOROTHIAZIDE,LISINOPRIL/HYDROCHLOROTHIAZIDE,"",14,14.0,420,75.19,"",#,"",#,"","","",= 34.0
-1541659207,KWIATKOWSKI,MARIANNE,CHICAGO,IL,Nurse Practitioner,S,JANUVIA,SITAGLIPTIN PHOSPHATE,"",30,30.0,422,5616.66,"",*,30,"",30.0,422,5616.66,= 49.0
-1511332685,ADLER,CORRINE,DEARBORN HEIGHTS,MI,Family Practice,S,VERAPAMIL HCL,VERAPAMIL HCL,"",12,20.0,568,287.48,"",*,12,"",20.0,568,287.48,= 55.0
-2107358499,LANGBEHN,JENNIFER,MADELIA,MN,Family Practice,S,CARISOPRODOL,CARISOPRODOL,"",11,17.0,510,46.56,"",*,"",*,"","","",= 48.0
-1541540250,SMITH,GEORGE,COVINGTON,GA,Family Practice,S,VALSARTAN,VALSARTAN,"",38,86.0,2493,2670.68,"",*,38,"",86.0,2493,2670.68,= 42.0
-1612445914,SAINSBURY,STEVEN,SAN LUIS OBISPO,CA,General Practice,S,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,16,88,130.3,3906,813.26,16,"",88,"",130.3,3906,813.26,= 34.0
-1379006602,GREENBLATT,JONATHAN,MANCHESTER,NH,Cardiovascular Disease (Cardiology),S,PRADAXA,DABIGATRAN ETEXILATE MESYLATE,"",40,54.0,1620,17849.54,"",*,40,"",54.0,1620,17849.54,= 53.0
-1470805912,ANZISKA,YAACOV,NEW YORK,NY,Neurology,S,PREDNISONE,PREDNISONE,"",30,30.0,900,234.75,"",*,"",*,"","","",= 40.0
-1329471837,NEWELL,DONALD,LOCHGELLY,WV,Family Practice,S,IMIPRAMINE HCL,IMIPRAMINE HCL,"",12,12.0,360,293.97,"",*,12,"",12.0,360,293.97,= 42.0
-1622071947,LICEA TAMAYO,IVAN,MONTGOMERY,AL,Family Practice,S,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,161,512,1344.6,40231,4248.56,"",#,490,"",1286.6,38491,4060.47,= 52.0
-1339610816,MCEACHERN,LARRY,SWEETWATER,TX,General Practice,S,INSULIN SYRINGE,"SYRINGE AND NEEDLE,INSULIN,1ML","",25,43.7,1310,771.15,"",#,"",#,"","","",= 53.0
2056487713,CORUZZI,MARILYN,SITKA,AK,Internal Medicine,S,ROPINIROLE HCL,ROPINIROLE HCL,"",11,11.0,330,61.14,"",*,11,"",11.0,330,61.14,= 45.0
-1925472502,ARNOLD,THOMAS,CORDOVA,TN,Neurology,S,ROPINIROLE HCL,ROPINIROLE HCL,13,44,94.0,2818,1845.82,"",#,"",#,"","","",= 41.0
-1945690490,CHUN,CHRISTOPHER,BURLESON,TX,Interventional Pain Management,S,OXYCONTIN,OXYCODONE HCL,12,26,26.0,780,17898.49,"",#,"",#,"","","",= 47.0
-1612451482,ALLEN,MICHELLE,SAN FRANCISCO,CA,Internal Medicine,S,VENTOLIN HFA,ALBUTEROL SULFATE,11,36,38.3,745,1325.16,"",#,"",#,"","","",= 34.0
-1359794703,DEAN,JACOB,FAIRBORN,OH,Family Practice,S,COLESTIPOL HCL,COLESTIPOL HCL,"",16,20.0,600,782.56,"",*,16,"",20.0,600,782.56,= 49.0
2147242820,BRYANT,LAUREL,OCALA,FL,Nurse Practitioner,S,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,15,41,99.0,2884,159.36,"",#,"",#,"","","",= 50.0
2147306443,GALLO,RICHARD,FORT LEE,NJ,Internal Medicine,S,BISOPROLOL-HYDROCHLOROTHIAZIDE,BISOPROL/HYDROCHLOROTHIAZIDE,"",17,51.0,1530,850.87,"",*,17,"",51.0,1530,850.87,= 44.0
-1723468851,ORMISTON,THOMAS,DAVIS,CA,Family Practice,S,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,31,130,152.0,4050,5504.32,"",#,112,"",134.0,3662,4935.47,= 51.0
-1299253548,ROGGEN,DAVID,PIKESVILLE,MD,Internal Medicine,S,OXYCODONE HCL,OXYCODONE HCL,"",39,42.0,875,699.04,"",*,25,"",28.0,618,538.32,= 51.0
-2117384450,DIAZ,AGUSTIN,WEST NEW YORK,NJ,Internal Medicine,S,AZITHROMYCIN,AZITHROMYCIN,115,148,148.0,781,1001.53,103,"",135,"",135.0,715,903.08,= 48.0
-2006236317,SCHEIB,JAMES,SANTA BARBARA,CA,Family Practice,S,AZITHROMYCIN,AZITHROMYCIN,"",11,11.0,56,85.03,"",*,11,"",11.0,56,85.03,= 32.0
-1309011153,SWENTON,JEAN,CROWN POINT,IN,Nurse Practitioner,S,SYMBICORT,BUDESONIDE/FORMOTEROL FUMARATE,"",11,20.0,600,3793.55,"",*,11,"",20.0,600,3793.55,= 48.0
-1844729836,AGARWAL,ANIL,MIAMISBURG,OH,Family Practice,S,METFORMIN HCL ER,METFORMIN HCL,24,109,230.6,6917,6898.86,"",#,94,"",205.6,6167,6851.49,= 52.0
-2097221532,TROY,LINDA,SARDIS,MS,Nurse Practitioner,S,LANSOPRAZOLE,LANSOPRAZOLE,"",13,13.0,390,246.88,0,"",0,"",0.0,0,0.0,= 53.0
-2137555032,KAZMIERSKI,DANIEL,SCRANTON,PA,Family Practice,S,CLOTRIMAZOLE,CLOTRIMAZOLE,"",42,42.0,239,1089.8,0,"",0,"",0.0,0,0.0,= 54.0
-1612263070,MAMOU,DANY,STURGIS,MI,Family Practice,S,ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE,"",37,75.0,2246,482.68,"",#,"",#,"","","",= 43.0
-1359463855,FARCHIONE,MADELINE,SYRACUSE,NY,Physician Assistant,S,LEVOFLOXACIN,LEVOFLOXACIN,24,24,24.0,110,85.97,"",#,"",#,"","","",= 49.0
-1580972591,TIGHE,CONNIE,PINEHURST,NC,Nurse Practitioner,S,ALPRAZOLAM,ALPRAZOLAM,16,20,20.0,96,67.36,"",#,"",#,"","","",= 40.0
-1703277348,SEIFERT,MICHAEL,MYERSTOWN,PA,Physician Assistant,S,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,"",15,15.0,219,95.35,"",*,15,"",15.0,219,95.35,= 42.0
-2016423242,AJARADDER,VIDYA,GREENVILLE,SC,Internal Medicine,S,PREDNISONE,PREDNISONE,18,22,22.0,132,54.3,"",#,"",#,"","","",= 38.0
-1763758346,STOREY,CASSANDRA,EMPORIA,VA,Physician Assistant,S,NAMENDA XR,MEMANTINE HCL,"",12,14.0,420,4978.12,"",*,12,"",14.0,420,4978.12,= 52.0
-1753467700,SIDDIQI,SHAFI,LAKE ELSINORE,CA,General Practice,T,CLONAZEPAM,CLONAZEPAM,"",12,12.0,359,101.01,0,"",0,"",0.0,0,0.0,= 45.0
-1642691252,RUVINSKY,KLAUDIYA,BROOKLYN,NY,Internal Medicine,S,LIALDA,MESALAMINE,"",12,12.0,360,8612.85,"",*,12,"",12.0,360,8612.85,= 47.0
-2107022531,LIANG,JACK,LOMA LINDA,CA,Family Practice,S,QVAR,BECLOMETHASONE DIPROPIONATE,"",11,24.3,730,1364.25,"",*,11,"",24.3,730,1364.25,= 46.0
-1309359800,MENCIA,ANDRES,OAKLAND PARK,FL,Geriatric Medicine,S,JALYN,DUTASTERIDE/TAMSULOSIN HCL,"",16,18.0,540,3012.66,"",*,16,"",18.0,540,3012.66,= 39.0
2066441526,KASTENBERG,CHARLES,LUMBERTON,NJ,Family Practice,S,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,36,116,260.0,7739,1877.92,"",#,"",#,"","","",= 34.0
-1743595057,BURNIKEL,BRIAN,GREENVILLE,SC,Orthopedic Surgery,S,ZOLPIDEM TARTRATE,ZOLPIDEM TARTRATE,"",11,11.0,269,47.25,"",*,"",*,"","","",= 32.0
-1996049597,COOPER,ROBERT,MEDWAY,MA,Family Practice,S,CLARITHROMYCIN,CLARITHROMYCIN,36,55,55.0,583,2195.25,"",#,40,"",40.0,427,1565.63,= 34.0
-1693215483,SCHWARZENBERG,MICHAEL,KINGWOOD,WV,Family Practice,S,OXYCODONE HCL,OXYCODONE HCL,11,80,88.0,2423,2481.24,"",*,67,"",75.0,2093,2333.67,= 50.0
-2117216182,FERGUSON,FRANCES,NEWTON,GA,Internal Medicine,S,SODIUM CHLORIDE,SODIUM CHLORIDE 0.45 %,"",12,12.0,14,136.18,"",#,"",#,"","","",= 33.0
-2026542586,ALIA,JOSEPH,TEMPE,AZ,Family Practice,S,ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE,12,62,79.0,2370,1159.88,"",#,"",#,"","","",= 48.0
-1996069601,CHANG,STEVE,NEW BERLIN,WI,Internal Medicine,S,BUSPIRONE HCL,BUSPIRONE HCL,31,180,188.1,5217,2350.3,"",#,159,"",167.1,4610,2154.4,= 44.0
-1965778364,ELAM,JIM,SPRINGFIELD,MO,Family Practice,S,TRAZODONE HCL,TRAZODONE HCL,37,163,236.0,7080,1083.01,"",#,110,"",167.0,5010,729.29,= 41.0
-1400170072,MACKIE,ROBERT,SAULT SAINTE MARIE,MI,Family Practice,S,LEVETIRACETAM,LEVETIRACETAM,"",78,78.0,2040,4097.95,"",*,35,"",35.0,1016,1052.72,= 40.0
-2056549165,IRVINE,JESSICA,RONCEVERTE,WV,Family Practice,S,CYCLOBENZAPRINE HCL,CYCLOBENZAPRINE HCL,"",13,13.0,370,120.69,"",#,"",#,"","","",= 41.0
-1763911508,ALI,SYED,BOONVILLE,IN,Internal Medicine,S,OMEPRAZOLE,OMEPRAZOLE,54,395,509.3,12733,4071.99,43,"",322,"",416.3,10273,2909.29,= 52.0
